"('Noise Lower than IQR',)",1.0
"('Population Lower than IQR',)",0.7880824507185934
"('Noise Lower than IQR', 'Population Lower than IQR')",0.7880824507185934
"('Major Lower than IQR',)",0.5955774250652585
"('Major Lower than IQR', 'Noise Lower than IQR')",0.5955774250652585
"('Noise - Residential', 'Noise Lower than IQR')",0.5763449248402293
"('Noise - Residential', 'Residential Building/House')",0.5745746947103123
"('Noise - Residential', 'Noise Lower than IQR', 'Residential Building/House')",0.5745746947103123
"('Noise Lower than IQR', 'Residential Building/House')",0.5745746947103123
"('Noise Lower than IQR', 'Poverty Level Higher than Median')",0.565273485553122
"('Loud Music/Party', 'Noise Lower than IQR')",0.5074259653754988
"('122', 'Noise Lower than IQR')",0.49794473281526597
"('NGHBR: Stapleton and St. George', 'Noise Lower than IQR', 'Population Lower than IQR')",0.4940742296498545
"('NGHBR: Stapleton and St. George', 'Noise Lower than IQR')",0.4940742296498545
"('NGHBR: Stapleton and St. George', 'Population Lower than IQR')",0.4940742296498545
"('Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR')",0.46572054367067717
"('Noise - Residential', 'Population Lower than IQR')",0.46572054367067717
"('Population Lower than IQR', 'Residential Building/House')",0.4641003330432956
"('Noise - Residential', 'Noise Lower than IQR', 'Population Lower than IQR', 'Residential Building/House')",0.4641003330432956
"('Noise Lower than IQR', 'Population Lower than IQR', 'Residential Building/House')",0.4641003330432956
"('Noise - Residential', 'Population Lower than IQR', 'Residential Building/House')",0.4641003330432956
"('Noise Lower than IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')",0.4352365807554982
"('Population Lower than IQR', 'Poverty Level Higher than Median')",0.4352365807554982
"('Noise Lower than IQR', 'Poverty Level Lower than Median')",0.4347265144468781
"('Noise Lower than IQR', 'Nonmajor Within Lower IQR')",0.4311260463860302
"('122', 'Major Lower than IQR', 'Noise Lower than IQR')",0.42515527018512406
"('122', 'Major Lower than IQR')",0.42515527018512406
"('Loud Music/Party', 'Population Lower than IQR')",0.4202646344024723
"('Loud Music/Party', 'Noise Lower than IQR', 'Population Lower than IQR')",0.4202646344024723
"('Major Lower than IQR', 'Noise Lower than IQR', 'Population Lower than IQR')",0.4044525788352486
"('Major Lower than IQR', 'Population Lower than IQR')",0.4044525788352486
"('NGHBR: Stapleton and St. George', 'Noise Lower than IQR', 'Poverty Level Higher than Median')",0.39659155690239734
"('NGHBR: Stapleton and St. George', 'Population Lower than IQR', 'Poverty Level Higher than Median')",0.39659155690239734
"('NGHBR: Stapleton and St. George', 'Noise Lower than IQR', 'Population Lower than IQR', 'Poverty Level Higher than Median')",0.39659155690239734
"('NGHBR: Stapleton and St. George', 'Poverty Level Higher than Median')",0.39659155690239734
"('Major Lower than IQR', 'Misd Lower than IQR')",0.39476131897146627
"('Major Lower than IQR', 'Misd Lower than IQR', 'Noise Lower than IQR')",0.39476131897146627
"('Misd Lower than IQR', 'Noise Lower than IQR')",0.39476131897146627
"('Loud Music/Party', 'Noise - Residential')",0.38750037504875634
"('Loud Music/Party', 'Noise - Residential', 'Noise Lower than IQR')",0.38750037504875634
"('Loud Music/Party', 'Residential Building/House')",0.3863002190284737
"('Loud Music/Party', 'Noise - Residential', 'Residential Building/House')",0.3863002190284737
"('Loud Music/Party', 'Noise - Residential', 'Noise Lower than IQR', 'Residential Building/House')",0.3863002190284737
"('Loud Music/Party', 'Noise Lower than IQR', 'Residential Building/House')",0.3863002190284737
"('122', 'Major Lower than IQR', 'Nonmajor Within Lower IQR')",0.3685079060277836
"('122', 'Major Lower than IQR', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR')",0.3685079060277836
"('122', 'Nonmajor Within Lower IQR')",0.3685079060277836
"('Major Lower than IQR', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR')",0.3685079060277836
"('Major Lower than IQR', 'Nonmajor Within Lower IQR')",0.3685079060277836
"('122', 'Noise Lower than IQR', 'Nonmajor Within Lower IQR')",0.3685079060277836
"('122', 'Noise Lower than IQR', 'Population Lower than IQR')",0.36790782801764227
"('122', 'Population Lower than IQR')",0.36790782801764227
"('NGHBR: South Shore', 'Noise Lower than IQR')",0.3584866032584236
"('Noise - Residential', 'Noise Lower than IQR', 'Poverty Level Higher than Median')",0.3546761078940262
"('Noise - Residential', 'Poverty Level Higher than Median')",0.3546761078940262
"('Noise Lower than IQR', 'Poverty Level Higher than Median', 'Residential Building/House')",0.3534759518737436
"('Noise - Residential', 'Poverty Level Higher than Median', 'Residential Building/House')",0.3534759518737436
"('Poverty Level Higher than Median', 'Residential Building/House')",0.3534759518737436
"('Noise - Residential', 'Noise Lower than IQR', 'Poverty Level Higher than Median', 'Residential Building/House')",0.3534759518737436
"('Population Lower than IQR', 'Poverty Level Lower than Median')",0.3528458699630952
"('Noise Lower than IQR', 'Population Lower than IQR', 'Poverty Level Lower than Median')",0.3528458699630952
"('122', 'Noise Lower than IQR', 'Poverty Level Higher than Median')",0.34243451648714335
"('Nonmajor Within Lower IQR', 'Population Lower than IQR')",0.337723904107534
"('Noise Lower than IQR', 'Nonmajor Within Lower IQR', 'Population Lower than IQR')",0.337723904107534
"('Misd Within Higher IQR', 'Noise Lower than IQR')",0.33310330342944583
"('Major Lower than IQR', 'Noise Lower than IQR', 'Poverty Level Higher than Median')",0.3324132137177833
"('120', 'Noise Lower than IQR')",0.3316331123045996
"('120', 'Noise Lower than IQR', 'Population Lower than IQR')",0.3316331123045996
"('120', 'Population Lower than IQR')",0.3316331123045996
"('Major Lower than IQR', 'NGHBR: South Shore')",0.32911278466200605
"('Major Lower than IQR', 'NGHBR: South Shore', 'Noise Lower than IQR')",0.32911278466200605
"('Major Lower than IQR', 'Noise - Residential')",0.3262324102133277
"('Major Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR')",0.3262324102133277
"('Major Lower than IQR', 'Noise Lower than IQR', 'Residential Building/House')",0.3261724024123136
"('Major Lower than IQR', 'Noise - Residential', 'Noise Lower than IQR', 'Residential Building/House')",0.3261724024123136
"('Major Lower than IQR', 'Noise - Residential', 'Residential Building/House')",0.3261724024123136
"('Major Lower than IQR', 'Residential Building/House')",0.3261724024123136
"('NGHBR: Stapleton and St. George', 'Noise - Residential', 'Noise Lower than IQR')",0.3210417354256053
"('NGHBR: Stapleton and St. George', 'Noise - Residential')",0.3210417354256053
