"('Noise - Residential',)",0.7525860732793768
"('Noise - Residential', 'Residential Building/House')",0.7498028856197478
"('Residential Building/House',)",0.7498028856197478
"('Misd Higher than IQR',)",0.6392099251302302
"('Loud Music/Party', 'Noise - Residential')",0.49114501553328704
"('Loud Music/Party', 'Residential Building/House')",0.4892951728878436
"('Loud Music/Party', 'Noise - Residential', 'Residential Building/House')",0.4892951728878436
"('Misd Higher than IQR', 'Noise - Residential')",0.48506984924961755
"('Misd Higher than IQR', 'Residential Building/House')",0.48338848043344945
"('Misd Higher than IQR', 'Noise - Residential', 'Residential Building/House')",0.48338848043344945
"('Noise - Residential', 'Poverty Level Higher than Median')",0.4436118093415369
"('Noise - Residential', 'Poverty Level Higher than Median', 'Residential Building/House')",0.44199109110390794
"('Poverty Level Higher than Median', 'Residential Building/House')",0.44199109110390794
"('Noise - Residential', 'Nonmajor Higher than IQR')",0.4364921053163602
"('Nonmajor Higher than IQR', 'Residential Building/House')",0.4348545396958037
"('Noise - Residential', 'Nonmajor Higher than IQR', 'Residential Building/House')",0.4348545396958037
"('Misd Higher than IQR', 'Nonmajor Higher than IQR')",0.4082188272873692
"('Misd Higher than IQR', 'Poverty Level Higher than Median')",0.40281081736763014
"('Nonmajor Higher than IQR', 'VC Higher than IQR')",0.39414789306629106
"('Loud Music/Party', 'Misd Higher than IQR')",0.3871023175259955
"('Major Higher than IQR', 'Noise - Residential')",0.3757337035264942
"('Major Higher than IQR', 'Noise - Residential', 'Residential Building/House')",0.3745611256747377
"('Major Higher than IQR', 'Residential Building/House')",0.3745611256747377
"('Noise - Residential', 'VC Higher than IQR')",0.3744735192835145
"('Noise - Residential', 'Residential Building/House', 'VC Higher than IQR')",0.37319648765760727
"('Residential Building/House', 'VC Higher than IQR')",0.37319648765760727
"('Major Higher than IQR', 'Nonmajor Higher than IQR')",0.36671698418367693
"('Noise - Residential', 'Population Within Higher IQR')",0.3664002533846392
"('Population Within Higher IQR', 'Residential Building/House')",0.36495811740604217
"('Noise - Residential', 'Population Within Higher IQR', 'Residential Building/House')",0.36495811740604217
"('Noise - Residential', 'Noise Within Higher IQR')",0.36327337911328855
"('Noise Within Higher IQR', 'Population Within Higher IQR')",0.36245796577959577
"('Noise Within Higher IQR', 'Residential Building/House')",0.3618042873220074
"('Noise - Residential', 'Noise Within Higher IQR', 'Residential Building/House')",0.3618042873220074
"('Misd Higher than IQR', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median')",0.3360345303960483
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential')",0.32596316488196725
"('Loud Music/Party', 'Misd Higher than IQR', 'Residential Building/House')",0.3247804786004542
"('Loud Music/Party', 'Misd Higher than IQR', 'Noise - Residential', 'Residential Building/House')",0.3247804786004542
"('Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR')",0.3141464104965935
"('Misd Higher than IQR', 'Noise - Residential', 'Nonmajor Higher than IQR', 'Residential Building/House')",0.31292329049605433
"('Misd Higher than IQR', 'Nonmajor Higher than IQR', 'Residential Building/House')",0.31292329049605433
"('Population Within Higher IQR', 'VC Higher than IQR')",0.31179114636332395
"('Misd Higher than IQR', 'Noise - Residential', 'Poverty Level Higher than Median')",0.30974924355250655
"('Noise - Residential', 'Poverty Level Lower than Median')",0.3089742639378399
"('Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median')",0.30880242063197905
"('Misd Higher than IQR', 'Poverty Level Higher than Median', 'Residential Building/House')",0.30862383837294716
"('Misd Higher than IQR', 'Noise - Residential', 'Poverty Level Higher than Median', 'Residential Building/House')",0.30862383837294716
"('Noise - Residential', 'Poverty Level Lower than Median', 'Residential Building/House')",0.3078117945158399
"('Poverty Level Lower than Median', 'Residential Building/House')",0.3078117945158399
"('Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'Residential Building/House')",0.3076669070226631
"('Noise - Residential', 'Nonmajor Higher than IQR', 'Poverty Level Higher than Median', 'Residential Building/House')",0.3076669070226631
